,transaction_id,user_id,client_id,size,product_id,date,size_1_id,size_2_id,size_3_id,confidence_1,confidence_2,confidence_3,is_outlier,prediction_model,height,weight,waist,age,bra_band,bra_cup,user_action
1010,154282796,93606f80-4ee9-11ec-a77c-13d08f510cfa,spacesuit & co.,S,6104,2021-11-27,XS,S,2XS,0.18,0.3,0.48,False,space_suit,175,62.0,34.0,18.0,,,got_recommendation
1011,776206593,fe0d1570-4649-11ec-bbfd-eb1d8b7fbb57,spacesuit & co.,M,1384,2021-11-15,M,S,L,0.12,0.27,0.51,False,space_suit,178,80.0,32.0,36.0,,,close_application
1012,241902534,b65106e0-65cc-11ec-9aa8-3701041cff15,spacesuit & co.,L,1520,2021-12-25,M,S,L,0.21,0.37,0.64,False,space_suit,5’ 4”,141.0,,17.0,32.0,B,got_recommendation
1013,408688450,6430d400-3c4e-11ec-a4fc-b96e9313505d,spacesuit & co.,L,5652,2021-11-03,L,M,XL,0.1,0.36,0.57,False,space_gloves,6’ 0”,210.0,34.0,30.0,,,close_application
1014,823775624,00d73870-1667-11ec-8201-ed6d8daa2adc,spacesuit & co.,L,3893,2021-09-15,M,S,L,0.37,0.49,0.56,False,space_underwear,5’ 3”,135.0,,43.0,36.0,DD,got_recommendation
1015,938889852,798bc010-60bd-11ec-938f-9d0117f98fc1,spacesuit & co.,XL,3986,2021-12-19,L,M,XL,0.26,0.35,0.62,False,space_underwear,5’ 10”,196.0,36.0,55.0,,,close_application
1016,330411697,9f7b7f70-591c-11ec-b907-e30d17271358,spacesuit & co.,S,7787,2021-12-09,S,M,XS,0.28,0.38,0.42,False,space_suit,160.02,55.0,,40.0,80.0,D,close_application
1017,418518455,07191220-5687-11ec-ab95-edaa0b395c32,spacesuit & co.,S,7554,2021-12-06,S,M,XS,0.29,0.44,0.45,False,space_gloves,5’ 2”,121.0,,40.0,32.0,D,close_application
1018,419962195,2c6393b0-3090-11ec-a2c0-2d3c30d2d307,spacesuit & co.,L,8681,2021-10-19,L,M,XL,0.26,0.4,0.54,False,space_underwear,5’ 7”,160.0,,43.0,34.0,C,close_application
1019,386727024,5a1255c0-17a0-11ec-96d7-51046140ae5d,spacesuit & co.,L,6312,2021-09-20,XL,L,2XL,0.07,0.48,0.77,False,space_suit,185,108.0,36.0,40.0,,,close_application
1020,484519642,324060a0-314f-11ec-baf9-852a0c8a1f34,spacesuit & co.,S,5463,2021-10-20,S,XS,M,0.32,0.39,0.48,False,space_suit,5’ 5”,145.0,30.0,58.0,,,close_application
1021,198240713,62b04680-5510-11ec-9ef4-b9f890773dee,spacesuit & co.,XS,5450,2021-12-11,XS,S,2XS,0.35,0.42,0.54,False,space_gloves,149,50.0,,20.0,80.0,B,close_application
1022,612041565,5dfc5ac0-2491-11ec-837c-df9d2ad2b34d,spacesuit & co.,2XL,6039,2021-10-12,3XL,2XL,XL,0.38,0.68,0.99,False,space_suit,5’ 10”,320.0,50.0,44.0,,,close_application
1023,283374427,d30281d0-1b60-11ec-af8b-4f6a35c71881,spacesuit & co.,S,4838,2021-09-22,S,XS,M,0.2,0.22,0.61,False,space_suit,5’ 6”,120.0,,21.0,34.0,B,close_application
1024,403280420,b6975a70-5f44-11ec-9ca9-15172a48791a,spacesuit & co.,S,8971,2021-12-17,S,XS,M,0.23,0.36,0.36,False,space_gloves,175,70.0,35.0,25.0,,,got_recommendation
1025,300736914,aea6ec80-5cd4-11ec-bd11-43cf13bcbd7a,spacesuit & co.,XL,8302,2021-12-14,L,XL,M,0.2,0.35,0.6,False,space_gloves,186,105.0,36.0,55.0,,,close_application
1026,116813335,a6741ae0-67f8-11ec-a068-e99046f6398a,spacesuit & co.,S,6951,2021-12-28,S,XS,M,0.26,0.38,0.52,False,space_gloves,5’ 3”,121.0,,34.0,30.0,E,close_application
1027,662888606,46ba3ce0-2a0b-11ec-b3eb-e37db9d49730,spacesuit & co.,S,3740,2021-10-10,S,XS,M,0.3,0.34,0.48,False,space_suit,5’ 2”,120.0,,23.0,34.0,B,close_application
1028,391498044,8a719140-673c-11ec-9b96-0f5c2ce67448,spacesuit & co.,S,9525,2021-12-27,S,XS,M,0.22,0.31,0.45,False,space_underwear,5’ 6”,154.0,32.0,21.0,,,got_recommendation
1029,972730213,48d7a2e0-3cc8-11ec-883e-b3ce68462754,spacesuit & co.,M,1273,2021-11-03,S,M,XS,0.18,0.19,0.45,False,space_underwear,5’ 11”,165.0,33.0,38.0,,,close_application
1030,858275340,b5285c50-55dc-11ec-a002-3b940266dc04,spacesuit & co.,L,6222,2021-12-05,L,M,XL,0.3,0.49,0.6,False,space_suit,183,79.0,32.0,46.0,,,got_recommendation
1031,858275340,b5285c50-55dc-11ec-a002-3b940266dc04,spacesuit & co.,L,3792,2021-12-05,L,M,XL,0.19,0.44,0.49,False,space_gloves,183,79.0,32.0,46.0,,,close_application
1032,944990178,8a1c66f0-3bfb-11ec-8585-abb058b77e91,spacesuit & co.,XL,8681,2021-11-02,L,M,XL,0.26,0.4,0.56,False,space_gloves,170,70.0,,45.0,95.0,C,close_application
1033,640413623,1d3fe230-3775-11ec-9a50-1b165367c25f,spacesuit & co.,S,4466,2021-10-27,S,XS,M,0.21,0.33,0.47,False,space_socks,5’ 3”,120.0,,34.0,34.0,B,close_application
1034,763763310,2229f650-1a1a-11ec-9bf5-c3aa36e9811a,spacesuit & co.,L,8115,2021-09-20,L,M,XL,0.23,0.43,0.58,False,space_suit,5’ 3”,145.0,,34.0,36.0,C,got_recommendation
1035,864974472,c3e0a940-5f47-11ec-8f5f-ed7b30d81e3d,spacesuit & co.,XS,4466,2021-12-17,S,M,XS,0.08,0.24,0.4,False,space_socks,170,59.0,,39.0,65.0,C,close_application
1036,897647611,ff969bf0-279a-11ec-89cc-efe3d2c8a64a,spacesuit & co.,XL,2905,2021-10-08,XL,2XL,L,0.26,0.48,0.62,False,space_suit,5’ 7”,200.0,,25.0,38.0,C,close_application
1037,841087089,2f66ae20-31db-11ec-a335-0b270db560e5,spacesuit & co.,S,4466,2021-10-20,M,S,L,0.43,0.57,0.69,False,space_socks,5’ 0”,134.0,,25.0,34.0,B,close_application
1038,390026904,646b1470-4e42-11ec-b44c-a7da4de4e193,spacesuit & co.,M,2305,2021-11-25,M,L,S,0.41,0.58,0.59,False,space_suit,174,79.0,40.0,24.0,,,got_recommendation
1039,949125913,01476a40-288d-11ec-b84f-194ac075ea6b,spacesuit & co.,S,4407,2021-10-08,S,M,XS,0.14,0.3,0.36,False,space_gloves,165,60.0,,29.0,75.0,A,close_application
1040,722091652,632ce230-3cf6-11ec-86c9-a5a7f592dd27,spacesuit & co.,M,5463,2021-11-03,M,S,L,0.09,0.3,0.48,False,space_suit,6’ 0”,180.0,33.0,33.0,,,close_application
1041,983587974,e1dd86b0-30b8-11ec-bf44-1d22fd333a82,spacesuit & co.,M,5652,2021-10-20,M,L,S,0.15,0.32,0.45,False,space_gloves,182.88,85.0,35.0,31.0,,,got_recommendation
1042,153862177,26974a50-2cd8-11ec-b4a5-794033b1e38d,spacesuit & co.,S,8145,2021-10-14,XS,S,2XS,0.11,0.33,0.54,False,space_suit,5’ 5”,117.0,,28.0,36.0,B,close_application
1043,619609154,f7d3c6d0-6369-11ec-b9a7-2b5518f054eb,spacesuit & co.,S,9952,2021-12-22,XS,2XS,S,0.13,0.22,0.44,False,space_gloves,170,63.0,30.0,17.0,,,close_application
1044,851147340,50512d00-3c20-11ec-a105-3bb1d7725fc0,spacesuit & co.,L,8681,2021-11-02,XL,2XL,L,0.43,0.49,0.77,False,space_underwear,5’ 5”,195.0,,45.0,36.0,D,close_application
1045,910342337,215e64c0-599b-11ec-b23a-bb69a99faf96,spacesuit & co.,L,7490,2021-12-25,L,M,XL,0.12,0.38,0.49,False,space_suit,187,97.0,36.0,54.0,,,close_application
1046,590944420,b12a9100-544b-11ec-a8e2-b9b6470f8736,spacesuit & co.,L,1384,2021-12-03,L,XL,M,0.18,0.38,0.54,False,space_suit,177.8,100.0,34.0,27.0,,,close_application
1047,162948678,810dd180-369b-11ec-a240-5b7ba18a3441,spacesuit & co.,S,6726,2021-10-26,XS,S,2XS,0.19,0.23,0.6,False,space_suit,5’ 5”,120.0,,31.0,32.0,C,close_application
1048,549571951,ca7d5500-21a3-11ec-b553-11a411a19923,spacesuit & co.,S,5420,2021-09-30,S,M,XS,0.21,0.26,0.41,False,space_gloves,5’ 8”,167.0,30.0,38.0,,,got_recommendation
1049,164477432,1ec9de90-23e2-11ec-ba1f-9dc63059cd5a,spacesuit & co.,2XL,9524,2021-10-03,2XL,3XL,XL,0.55,0.61,1.05,False,space_helmet,5’ 4”,230.0,,44.0,38.0,DD,got_recommendation
1050,574061236,0a788730-59b0-11ec-8822-5f84c079d6c2,spacesuit & co.,L,8302,2021-12-16,L,M,XL,0.19,0.21,0.75,False,space_gloves,180,90.0,34.0,39.0,,,close_application
1051,702463485,95000470-5acb-11ec-a8e9-b1d6b10db940,spacesuit & co.,XL,6222,2021-12-11,XL,2XL,L,0.27,0.43,0.61,False,space_suit,5’ 7”,210.0,36.0,43.0,,,close_application
1052,290471434,904ec700-4d5a-11ec-9e22-1b415dce8b5a,spacesuit & co.,L,5463,2021-11-24,L,XL,M,0.17,0.39,0.53,False,space_suit,185.42000000000002,100.0,36.0,49.0,,,got_recommendation
1053,553696405,e7d75a60-350d-11ec-919b-e9312664994f,spacesuit & co.,M,1273,2021-10-24,S,M,XS,0.28,0.34,0.41,False,space_underwear,185,70.0,34.0,24.0,,,close_application
1054,516204580,f4ccace0-34fc-11ec-a31f-fb00e1285bbd,spacesuit & co.,L,6839,2021-10-24,,,,,,,True,space_suit,190,75.0,50.0,30.0,,,close_application
1055,281204785,16fdd420-560d-11ec-b0bd-0f2537044666,spacesuit & co.,2XL,2591,2021-12-05,XL,2XL,L,0.42,0.46,0.72,False,space_gloves,181,104.0,42.0,40.0,,,close_application
1056,281204785,16fdd420-560d-11ec-b0bd-0f2537044666,spacesuit & co.,M,3854,2021-12-05,S,XS,M,0.26,0.48,0.51,False,space_gloves,169,54.0,,30.0,80.0,B,got_recommendation
1057,659223149,c36f3150-5076-11ec-ac48-e73f34cff46b,spacesuit & co.,M,3986,2021-11-28,S,XS,M,0.14,0.35,0.35,False,space_underwear,184,77.0,30.0,17.0,,,got_recommendation
1058,373256033,b4dcc610-3a8d-11ec-b6e3-33f1c3ec540d,spacesuit & co.,S,6839,2021-10-31,S,XS,M,0.08,0.24,0.37,False,space_suit,175,75.0,34.0,19.0,,,close_application
1059,782534103,5f8c3950-3215-11ec-b832-2fae7d6db948,spacesuit & co.,S,2941,2021-10-21,,,,,,,True,space_suit,160,50.0,25.0,19.0,,,close_application
1060,164704038,c2d2d8e0-2395-11ec-a0df-c703d2aa0d39,spacesuit & co.,L,9952,2021-10-02,L,M,XL,0.27,0.32,0.62,False,space_gloves,6’ 3”,210.0,35.0,28.0,,,got_recommendation
1061,128515844,884412b0-3a75-11ec-aa62-4bf40d63aa00,spacesuit & co.,L,1417,2021-10-31,L,M,XL,0.09,0.5,0.5,False,space_gloves,180,83.0,31.0,33.0,,,close_application
1062,864077132,96b8e160-3613-11ec-bcec-7144b8ff37a4,spacesuit & co.,2XL,1273,2021-10-26,2XL,XL,3XL,0.4,0.43,0.99,False,space_underwear,5’ 10”,270.0,40.0,32.0,,,got_recommendation
1063,285064333,834f51e0-1c14-11ec-a395-1bd3f90e481b,spacesuit & co.,M,6039,2021-09-23,M,L,S,0.12,0.31,0.42,False,space_suit,5’ 10”,190.0,35.0,22.0,,,close_application
1064,760077831,55f30060-5905-11ec-9da0-41f2d8ebd646,spacesuit & co.,L,3472,2021-12-09,M,L,S,0.19,0.28,0.49,False,space_suit,173,68.0,,39.0,100.0,C,close_application
1065,756293750,0bf83e50-44f4-11ec-afb1-814a75800c94,spacesuit & co.,XS,6155,2021-11-14,2XS,XS,S,,,,False,space_gloves,166,54.0,,39.0,85.0,B,close_application
1066,868862209,901a4b90-3687-11ec-88f6-f9303140fbb4,spacesuit & co.,L,1273,2021-10-26,XL,L,2XL,0.16,0.38,0.67,False,space_underwear,6’ 1”,240.0,38.0,21.0,,,close_application
1067,633552882,0541ecc0-1d92-11ec-b769-83e6ed0b982f,spacesuit & co.,XL,8115,2021-10-20,XL,2XL,L,0.3,0.38,0.78,False,space_suit,5’ 8”,182.0,,31.0,36.0,DD,close_application
1068,866156089,eff32c00-5764-11ec-8b3e-c92dc5802a4a,spacesuit & co.,M,1384,2021-12-07,L,M,XL,0.31,0.33,0.59,False,space_suit,185,87.0,38.0,18.0,,,close_application
1069,610214868,987024a0-3a00-11ec-80c0-c3ec13865792,spacesuit & co.,L,5928,2021-10-31,XL,L,2XL,0.02,0.53,0.71,False,space_suit,5’ 2”,160.0,,58.0,36.0,DD,close_application
1070,347300767,55869d10-231a-11ec-8f07-374ba39f2ae3,spacesuit & co.,S,4407,2021-10-02,XS,S,2XS,0.11,0.22,0.43,False,space_gloves,165,54.0,,26.0,75.0,AA,close_application
1071,939081404,6c0e7750-2f96-11ec-b109-a114488df11d,spacesuit & co.,XL,4407,2021-10-17,XL,L,2XL,0.42,0.7,0.73,False,space_gloves,5’ 3”,180.0,,41.0,32.0,G,close_application
1072,928434357,b44ad8f0-35f0-11ec-82cb-2132e62e9676,spacesuit & co.,L,2905,2021-10-26,L,M,XL,0.11,0.42,0.49,False,space_suit,5’ 8”,165.0,,34.0,36.0,D,got_recommendation
1073,568665420,345a6c80-399e-11ec-aebb-d55b2663e64c,spacesuit & co.,XL,1273,2021-10-30,XL,L,2XL,0.27,0.35,0.76,False,space_underwear,190.5,110.0,36.0,22.0,,,close_application
1074,649787367,07c671e0-25ef-11ec-a931-49e2e25d2f70,spacesuit & co.,S,2905,2021-10-05,S,XS,M,0.1,0.22,0.42,False,space_suit,5’ 6”,125.0,,32.0,32.0,B,close_application
1075,105809636,07492110-4276-11ec-ac19-29451da03a31,spacesuit & co.,M,1520,2021-11-10,M,S,L,0.27,0.44,0.6,False,space_suit,160,62.0,,30.0,80.0,D,got_recommendation
1076,924751234,c7e47690-372c-11ec-9193-a91ac9d89e87,spacesuit & co.,M,6104,2021-10-27,M,L,S,0.27,0.4,0.62,False,space_suit,6’ 3”,200.0,34.0,40.0,,,got_recommendation
1077,436804151,af671d90-3045-11ec-b25b-73195df5395c,spacesuit & co.,2XL,6726,2021-10-18,3XL,2XL,XL,0.97,1.26,1.54,False,space_suit,5’ 8”,230.0,,63.0,42.0,C,got_recommendation
1078,695907126,2eb2c470-31fc-11ec-85ff-01e438cf0b0d,spacesuit & co.,S,6726,2021-10-21,S,M,XS,0.07,0.4,0.42,False,space_suit,5’ 6”,127.0,,24.0,34.0,DD,got_recommendation
1079,737125255,c1237a10-55fc-11ec-af8b-9562922edb69,spacesuit & co.,XL,8681,2021-12-05,XL,L,2XL,0.14,0.51,0.51,False,space_underwear,180,90.0,,19.0,90.0,B,close_application
1080,955178380,adc4cb10-384f-11ec-a744-735a0b30408f,spacesuit & co.,M,2941,2021-10-29,M,S,L,0.23,0.28,0.66,False,space_suit,5’ 3”,160.0,30.0,35.0,,,close_application
1081,426897593,a57e7a10-4c8a-11ec-aaa2-77767d2dbe32,spacesuit & co.,2XS,1520,2021-11-24,XS,2XS,S,0.19,0.37,0.49,False,space_suit,154.94,49.0,,20.0,70.0,B,close_application
1082,524384453,24f68d40-675d-11ec-9d62-ef599dbcdf2c,spacesuit & co.,2XL,8302,2021-12-27,,,,,,,True,space_gloves,185,160.0,40.0,23.0,,,close_application
1083,955750363,90d77320-624f-11ec-8e37-55c655075f5b,spacesuit & co.,XL,6839,2021-12-21,,,,,,,True,space_suit,5’ 10”,200.0,36.0,82.0,,,close_application
1084,438956752,bd248fa0-205d-11ec-8e7f-e50df8e57b88,spacesuit & co.,S,3893,2021-09-28,S,XS,M,0.08,0.29,0.36,False,space_underwear,5’ 6”,126.0,,39.0,34.0,B,got_recommendation
1085,289964449,213c5530-619b-11ec-a8b6-c1e2063a27f4,spacesuit & co.,M,7787,2021-12-20,M,S,L,0.18,0.33,0.57,False,space_suit,5’ 5”,140.0,,31.0,32.0,DD,close_application
1086,909382921,9fb156d0-4e37-11ec-af49-9d130cc4a306,spacesuit & co.,M,9952,2021-12-06,S,XS,M,0.21,0.3,0.34,False,space_gloves,176,72.0,34.0,19.0,,,close_application
1087,613539883,19bc1aa0-323b-11ec-ae18-47e22aa3d92d,spacesuit & co.,XL,8616,2021-10-21,XL,2XL,L,0.42,0.71,0.84,False,space_suit,6’ 6”,230.0,36.0,25.0,,,close_application
1088,734646192,99a354e0-36c8-11ec-be77-89e6b4d1472e,spacesuit & co.,M,9524,2021-10-27,M,L,S,0.33,0.45,0.54,False,space_helmet,5’ 4”,147.0,,48.0,34.0,C,got_recommendation
1089,769244016,55529440-6643-11ec-8a88-61618abc3e76,spacesuit & co.,XL,2316,2021-12-26,L,XL,M,0.24,0.34,0.72,False,space_gloves,177.8,80.0,,51.0,80.0,E,close_application
1090,545983258,2fb39f00-2a6f-11ec-87ed-3f9766f927c9,spacesuit & co.,S,4407,2021-10-11,M,S,L,0.15,0.36,0.42,False,space_gloves,5’ 7”,147.0,,41.0,32.0,D,close_application
1091,902149973,e0e31060-35b6-11ec-9ef6-39688d9a7bed,spacesuit & co.,S,7490,2021-10-25,S,M,XS,0.12,0.18,0.42,False,space_suit,5’ 10”,175.0,34.0,20.0,,,got_recommendation
1092,463160814,160494f0-314b-11ec-bcb5-537698d588c2,spacesuit & co.,L,6104,2021-10-27,M,L,S,0.16,0.22,0.53,False,space_suit,6’ 0”,198.0,40.0,20.0,,,got_recommendation
1093,647296607,f8084520-34d6-11ec-82ab-4feb3066ff85,spacesuit & co.,L,6839,2021-10-24,L,M,XL,0.14,0.39,0.49,False,space_suit,6’ 0”,220.0,35.0,33.0,,,got_recommendation
1094,705543672,a9e97980-47a1-11ec-9b28-0dd43d2e36f9,spacesuit & co.,M,4466,2021-11-17,L,M,XL,0.25,0.3,0.71,False,space_socks,167.64000000000001,70.0,,30.0,80.0,D,close_application
1095,830520798,43988690-3819-11ec-80ef-5d0fc4b9dba7,spacesuit & co.,S,7787,2021-10-29,M,S,L,0.28,0.39,0.48,False,space_suit,5’ 5”,137.0,,58.0,36.0,DD,close_application
1096,715064071,6b30d4d0-67fa-11ec-be8f-37b83b13b155,spacesuit & co.,M,5706,2021-12-28,M,S,L,0.1,0.28,0.49,False,space_gloves,177,82.0,31.0,35.0,,,close_application
1097,976302298,c94d06a0-43b6-11ec-8854-ef3c5519a979,spacesuit & co.,M,4466,2021-11-12,M,S,L,0.17,0.19,0.62,False,space_socks,170,59.0,,40.0,85.0,D,got_recommendation
1098,912603846,0b816480-5c49-11ec-b4d3-d100a382fe1a,spacesuit & co.,XL,4838,2021-12-13,XL,2XL,L,0.21,0.41,0.46,False,space_suit,5’ 8”,168.0,,48.0,36.0,F,close_application
1099,749351824,92f05bc0-3f97-11ec-8044-4b75adcf6c93,spacesuit & co.,XS,3472,2021-11-07,XS,2XS,S,0.24,0.41,0.51,False,space_suit,156,48.0,,31.0,70.0,C,close_application
1100,725214907,66cbe0b0-305a-11ec-ae99-dffc5db6b565,spacesuit & co.,M,5420,2021-10-18,S,XS,M,0.21,0.24,0.43,False,space_gloves,5’ 11”,154.0,32.0,18.0,,,close_application
1101,369077259,59848fa0-3105-11ec-b201-75c246d910a0,spacesuit & co.,M,5450,2021-10-19,M,S,L,0.14,0.19,0.59,False,space_gloves,5’ 8”,135.0,,40.0,36.0,B,got_recommendation
1102,370739617,7b323130-23c1-11ec-a4ae-95f1ef0cb403,spacesuit & co.,XS,1520,2021-10-02,2XS,XS,S,0.15,0.23,0.56,False,space_suit,5’ 3”,100.0,,32.0,30.0,C,close_application
1103,736210703,7c7340a0-68b5-11ec-ab9a-d96b8497e439,spacesuit & co.,XS,7554,2021-12-29,XS,2XS,S,0.32,0.37,0.64,False,space_gloves,153,46.0,,53.0,70.0,A,got_recommendation
1104,931125602,64f3c6e0-3811-11ec-a635-f915142a2413,spacesuit & co.,L,2941,2021-10-28,L,XL,M,0.23,0.37,0.7,False,space_suit,165,96.0,34.0,21.0,,,close_application
1105,597748097,3bba56e0-2fb0-11ec-950e-690c981c2c3d,spacesuit & co.,S,8662,2021-10-18,S,M,XS,0.13,0.33,0.43,False,space_underwear,5’ 2”,122.0,,19.0,38.0,A,close_application
1106,199616473,eab47ef0-438d-11ec-a778-e35826859b51,spacesuit & co.,S,8681,2021-11-12,XS,S,2XS,0.16,0.34,0.35,False,space_underwear,5’ 3”,110.0,,38.0,32.0,A,got_recommendation
1107,798513638,e537a7d0-4dfc-11ec-97ef-b50f19881ff7,spacesuit & co.,M,9952,2021-11-25,XS,2XS,S,0.29,0.49,0.58,False,space_gloves,155,65.0,30.0,20.0,,,close_application
1108,107054729,79220c20-2872-11ec-8065-87522204fb1e,spacesuit & co.,XL,3893,2021-10-08,M,S,L,0.48,0.55,0.78,False,space_underwear,5’ 0”,126.0,,46.0,36.0,C,close_application
1109,728531351,1adbc500-34b8-11ec-b7bd-8936ad6c03de,spacesuit & co.,S,1273,2021-10-24,XS,S,2XS,0.24,0.37,0.42,False,space_underwear,5’ 5”,139.0,30.0,32.0,,,close_application
1110,947854807,2e700f00-55ff-11ec-83d5-15d0f06bf158,spacesuit & co.,XS,1437,2021-12-05,2XS,XS,S,0.15,0.37,0.68,False,space_suit,170,53.0,28.0,21.0,,,close_application
1111,909076293,50ed41d0-515c-11ec-a688-fbfeddc17604,spacesuit & co.,XS,2941,2021-11-29,2XS,XS,S,0.09,0.26,0.62,False,space_suit,174,60.0,30.0,19.0,,,close_application
1112,653621899,55ff7c90-561d-11ec-ae17-0d90d48f01a2,spacesuit & co.,M,3792,2021-12-05,L,M,XL,0.09,0.45,0.48,False,space_socks,178,83.0,32.0,29.0,,,close_application
1113,122417738,f74fefb0-453f-11ec-9258-6b48daafe81d,spacesuit & co.,M,3472,2021-11-14,M,S,L,0.33,0.49,0.56,False,space_suit,160,63.0,,53.0,80.0,A,close_application
1114,711556673,48f66d60-54a1-11ec-a663-3968878a0d50,spacesuit & co.,S,4314,2021-12-04,S,M,XS,0.35,0.44,0.46,False,space_gloves,6’ 0”,144.0,31.0,20.0,,,got_recommendation
1115,759919098,516cc070-2198-11ec-bc64-1186ac6d95c8,spacesuit & co.,S,8681,2021-09-30,S,XS,M,0.15,0.18,0.47,False,space_underwear,5’ 5”,119.0,,38.0,36.0,A,got_recommendation
1116,873350406,2b90c470-1854-11ec-989a-ad9922bd9afa,spacesuit & co.,XL,8681,2021-09-18,L,XL,M,0.22,0.28,0.63,False,space_underwear,5’ 8”,180.0,,51.0,38.0,B,got_recommendation
1117,198603154,140ea190-1c74-11ec-b20e-dfb6f92658b8,spacesuit & co.,XL,5652,2021-09-23,L,XL,M,0.2,0.44,0.49,False,space_gloves,178,97.0,34.0,36.0,,,close_application
1118,197465739,6330d360-2c9b-11ec-b7f7-b91570d48433,spacesuit & co.,M,5463,2021-10-14,M,S,L,0.19,0.22,0.63,False,space_suit,5’ 9”,170.0,34.0,22.0,,,close_application
1119,209008861,5c6714d0-1a09-11ec-8ff7-6380ef170812,spacesuit & co.,S,6067,2021-09-20,S,XS,M,0.24,0.51,0.53,False,space_suit,172.72,56.0,,20.0,75.0,A,close_application
1120,675024257,53e10380-b3b5-11eb-ad21-59024d0f3f7e,spacesuit & co.,M,6839,2021-05-13,S,M,XS,0.24,0.26,0.38,False,space_suit,172,75.0,38.0,60.0,,,close_application
1121,934777054,04d27a60-3120-11ec-8e7f-d1677fbbcf84,spacesuit & co.,S,5420,2021-10-19,S,XS,M,0.2,0.21,0.43,False,space_gloves,174,68.0,32.0,32.0,,,got_recommendation
1122,524908253,50b3a5d0-579f-11ec-bd1e-2bab092f9819,spacesuit & co.,M,4466,2021-12-13,M,L,S,0.25,0.25,0.53,False,space_socks,5’ 7”,154.0,,32.0,34.0,E,got_recommendation
1123,393704283,6cbefd70-3bdd-11ec-9136-1f962cbd3a36,spacesuit & co.,M,8681,2021-11-02,P,M,TP,0.12,0.26,0.38,False,space_underwear,5’ 6”,135.0,,16.0,36.0,B,close_application
1124,916158697,68e6b920-43dc-11ec-bb54-dd22e56d3ac6,spacesuit & co.,2XL,1273,2021-11-12,2XL,XL,3XL,0.43,0.49,0.9,False,space_underwear,180,120.0,42.0,52.0,,,got_recommendation
1125,988076977,a07d3670-16cd-11ec-9d24-01dd77ceb522,spacesuit & co.,S,8681,2021-09-16,S,M,XS,0.12,0.3,0.34,False,space_underwear,165,60.0,,19.0,70.0,D,close_application
1126,851686599,3c0c5c80-689d-11ec-9ea9-c529f8c54daf,spacesuit & co.,S,3854,2021-12-29,S,M,XS,0.27,0.39,0.58,False,space_gloves,170,55.0,,40.0,75.0,C,close_application
1127,810949880,b85aabc0-5f38-11ec-ad1e-3f13988c54cb,spacesuit & co.,L,7502,2021-12-24,L,XL,M,0.42,0.48,0.62,False,space_suit,166,72.0,,61.0,85.0,D,close_application
1128,295649804,c3958af0-4bc9-11ec-b404-5d2cc51559c6,spacesuit & co.,M,1520,2021-11-22,M,S,L,0.11,0.24,0.54,False,space_suit,167.64000000000001,63.0,,60.0,75.0,B,close_application
1129,392411063,88aa18c0-52e5-11ec-a883-cbf52b80e541,spacesuit & co.,S,8616,2021-12-01,S,M,XS,0.14,0.22,0.51,False,space_socks,164,64.0,30.0,24.0,,,got_recommendation
1130,428486190,aa0665f0-1802-11ec-948c-cb4e785e7da1,spacesuit & co.,L,9565,2021-09-17,S,M,XS,0.22,0.36,0.51,False,space_suit,190,77.0,32.0,27.0,,,got_recommendation
1131,401553281,405afed0-5886-11ec-b592-0f6f4b534867,spacesuit & co.,S,1437,2021-12-09,XS,2XS,S,0.14,0.24,0.45,False,space_suit,170,65.0,28.0,17.0,,,got_recommendation
1132,714568894,88381bd0-511e-11ec-a46f-b7a81a26a9c3,spacesuit & co.,XL,8302,2021-11-29,XL,2XL,L,0.07,0.44,0.57,False,space_gloves,6’ 6”,270.0,36.0,26.0,,,close_application
1133,981602335,2ff9f870-1b69-11ec-bc30-6753508c2347,spacesuit & co.,XL,2941,2021-09-22,XL,L,2XL,0.19,0.56,0.68,False,space_suit,6’ 5”,260.0,38.0,37.0,,,got_recommendation
1134,717500181,ec1e35c0-2e10-11ec-943c-c7c795243699,spacesuit & co.,XS,1520,2021-10-15,XS,S,2XS,0.12,0.2,0.45,False,space_suit,5’ 6”,117.0,,56.0,34.0,B,got_recommendation
1135,325203610,b49f5930-311c-11ec-a51e-e39db7243d59,spacesuit & co.,M,7490,2021-10-19,S,XS,M,0.12,0.22,0.39,False,space_suit,177.8,72.0,32.0,21.0,,,close_application
1136,637444469,734dca80-5380-11ec-b1ae-1b052a6ed5c0,spacesuit & co.,S,9082,2021-12-03,S,XS,M,0.17,0.19,0.52,False,space_underwear,170,70.0,30.0,19.0,,,got_recommendation
1137,573197319,65f6cf90-36bf-11ec-80fc-8fccebdb346b,spacesuit & co.,M,1273,2021-10-28,M,S,L,0.17,0.36,0.46,False,space_underwear,5’ 9”,185.0,32.0,31.0,,,close_application
1138,797856267,99c6a370-174f-11ec-9256-6fc66a77d618,spacesuit & co.,S,8145,2021-09-17,XS,S,2XS,0.33,0.35,0.66,False,space_suit,5’ 2”,115.0,,35.0,32.0,A,got_recommendation
1139,698237620,10c459c0-2170-11ec-a1b5-9b300318bd20,spacesuit & co.,S,8616,2021-09-29,M,S,L,0.27,0.38,0.51,False,space_suit,175,67.0,31.0,38.0,,,close_application
1140,419105470,793ea6a0-4e97-11ec-8f06-ff8a6d1215a1,spacesuit & co.,M,2766,2021-11-26,M,L,S,0.17,0.36,0.41,False,space_suit,165,58.0,,40.0,85.0,C,got_recommendation
